time,x,y,z,shaft_length
20.928,-0.000680,-0.007422,0.035794,0.0000
20.960,-0.000680,-0.007521,0.035646,0.0000
20.992,-0.000680,-0.007620,0.035498,0.0000
21.024,-0.000680,-0.007717,0.035349,0.0000
21.056,-0.000680,-0.007814,0.035201,0.0000
21.088,-0.000680,-0.007910,0.035052,0.0000
21.120,-0.000680,-0.008004,0.034903,0.0000
21.152,-0.000680,-0.008098,0.034754,0.0000
21.184,-0.000680,-0.008190,0.034604,0.0000
21.216,-0.000680,-0.008282,0.034454,0.0000
21.248,-0.000680,-0.008373,0.034305,0.0000
21.280,-0.000680,-0.008462,0.034154,0.0000
21.312,-0.000680,-0.008551,0.034004,0.0000
21.344,-0.000680,-0.008639,0.033854,0.0000
21.376,-0.000680,-0.008726,0.033703,0.0000
21.408,-0.000680,-0.008811,0.033552,0.0000
21.440,-0.000680,-0.008896,0.033401,0.0000
21.472,-0.000680,-0.008980,0.033250,0.0000
21.504,-0.000680,-0.009063,0.033099,0.0000
21.536,-0.000680,-0.009144,0.032947,0.0000
21.568,-0.000680,-0.009225,0.032795,0.0000
21.600,-0.000680,-0.009305,0.032643,0.0000
21.632,-0.000680,-0.009384,0.032491,0.0000
21.664,-0.000680,-0.009462,0.032339,0.0000
21.696,-0.000680,-0.009538,0.032186,0.0000
21.728,-0.000680,-0.009614,0.032034,0.0000
21.760,-0.000680,-0.009689,0.031881,0.0000
21.792,-0.000680,-0.009763,0.031728,0.0000
21.824,-0.000680,-0.009835,0.031575,0.0000
21.856,-0.000680,-0.009907,0.031421,0.0000
21.888,-0.000680,-0.009963,0.031300,0.0000
21.952,-0.000680,-0.010026,0.031161,0.0000
22.080,-0.000680,-0.010068,0.031066,0.0000
29.952,-0.000680,-0.010147,0.031172,0.0000
29.984,-0.000680,-0.010217,0.031303,0.0000
30.016,-0.000680,-0.010286,0.031433,0.0000
30.048,-0.000680,-0.010356,0.031563,0.0000
30.080,-0.000680,-0.010426,0.031693,0.0000
30.112,-0.000680,-0.010496,0.031823,0.0000
30.144,-0.000680,-0.010567,0.031953,0.0000
30.176,-0.000680,-0.010637,0.032082,0.0000
30.208,-0.000680,-0.010708,0.032212,0.0000
30.240,-0.000680,-0.010779,0.032341,0.0000
30.272,-0.000680,-0.010851,0.032470,0.0000
30.304,-0.000680,-0.010922,0.032599,0.0000
30.336,-0.000680,-0.010994,0.032728,0.0000
30.368,-0.000680,-0.011066,0.032856,0.0000
30.400,-0.000680,-0.011138,0.032985,0.0000
30.432,-0.000680,-0.011211,0.033113,0.0000
30.464,-0.000680,-0.011284,0.033241,0.0000
30.496,-0.000680,-0.011357,0.033369,0.0000
30.528,-0.000680,-0.011430,0.033496,0.0000
30.560,-0.000680,-0.011503,0.033624,0.0000
30.592,-0.000680,-0.011577,0.033751,0.0000
30.624,-0.000680,-0.011651,0.033878,0.0000
30.656,-0.000680,-0.011725,0.034005,0.0000
30.688,-0.000680,-0.011799,0.034132,0.0000
30.720,-0.000680,-0.011874,0.034258,0.0000
30.752,-0.000680,-0.011949,0.034384,0.0000
30.784,-0.000680,-0.012024,0.034511,0.0000
30.816,-0.000680,-0.012099,0.034636,0.0000
30.848,-0.000680,-0.012174,0.034762,0.0000
30.880,-0.000680,-0.012250,0.034888,0.0000
30.912,-0.000680,-0.012326,0.035013,0.0000
30.944,-0.000680,-0.012402,0.035138,0.0000
30.976,-0.000680,-0.012478,0.035263,0.0000
31.008,-0.000680,-0.012555,0.035388,0.0000
31.040,-0.000680,-0.012632,0.035512,0.0000
31.072,-0.000680,-0.012709,0.035636,0.0000
31.104,-0.000680,-0.012786,0.035760,0.0000
31.136,-0.000680,-0.012863,0.035884,0.0000
31.168,-0.000680,-0.012941,0.036008,0.0000
31.200,-0.000680,-0.013018,0.036131,0.0000
31.232,-0.000680,-0.013096,0.036254,0.0000
31.264,-0.000680,-0.013175,0.036377,0.0000
31.296,-0.000680,-0.013253,0.036500,0.0000
31.328,-0.000680,-0.013331,0.036622,0.0000
31.360,-0.000680,-0.013410,0.036744,0.0000
31.392,-0.000680,-0.013489,0.036867,0.0000
31.424,-0.000680,-0.013568,0.036990,0.0000
31.456,-0.000680,-0.013648,0.037113,0.0000
31.488,-0.000680,-0.013727,0.037236,0.0000
31.520,-0.000680,-0.013807,0.037359,0.0000
31.552,-0.000680,-0.013887,0.037481,0.0000
31.584,-0.000680,-0.013967,0.037603,0.0000
31.616,-0.000680,-0.014047,0.037725,0.0000
31.648,-0.000680,-0.014128,0.037847,0.0000
31.680,-0.000680,-0.014208,0.037968,0.0000
31.712,-0.000680,-0.014289,0.038089,0.0000
31.744,-0.000680,-0.014370,0.038210,0.0000
31.776,-0.000680,-0.014451,0.038330,0.0000
31.808,-0.000680,-0.014533,0.038451,0.0000
31.840,-0.000680,-0.014614,0.038571,0.0000
31.872,-0.000680,-0.014679,0.038666,0.0000
31.936,-0.000680,-0.014754,0.038774,0.0000
32.128,-0.000680,-0.014812,0.038858,0.0000
39.936,-0.000680,-0.014736,0.038748,0.0000
39.968,-0.000680,-0.014654,0.038629,0.0000
40.000,-0.000680,-0.014572,0.038509,0.0000
40.032,-0.000680,-0.014490,0.038389,0.0000
40.064,-0.000680,-0.014409,0.038269,0.0000
40.096,-0.000680,-0.014328,0.038148,0.0000
40.128,-0.000680,-0.014247,0.038027,0.0000
40.160,-0.000680,-0.014166,0.037906,0.0000
40.192,-0.000680,-0.014085,0.037785,0.0000
40.224,-0.000680,-0.014005,0.037663,0.0000
40.256,-0.000680,-0.013925,0.037541,0.0000
40.288,-0.000680,-0.013845,0.037419,0.0000
40.320,-0.000680,-0.013765,0.037297,0.0000
40.352,-0.000680,-0.013685,0.037175,0.0000
40.384,-0.000680,-0.013606,0.037052,0.0000
40.416,-0.000680,-0.013527,0.036929,0.0000
40.448,-0.000680,-0.013448,0.036806,0.0000
40.480,-0.000680,-0.013369,0.036682,0.0000
40.512,-0.000680,-0.013290,0.036559,0.0000
40.544,-0.000680,-0.013212,0.036437,0.0000
40.576,-0.000680,-0.013134,0.036315,0.0000
40.608,-0.000680,-0.013056,0.036192,0.0000
40.640,-0.000680,-0.012978,0.036069,0.0000
40.672,-0.000680,-0.012900,0.035945,0.0000
40.704,-0.000680,-0.012823,0.035822,0.0000
40.736,-0.000680,-0.012746,0.035698,0.0000
40.768,-0.000680,-0.012669,0.035574,0.0000
40.800,-0.000680,-0.012592,0.035450,0.0000
40.832,-0.000680,-0.012515,0.035325,0.0000
40.864,-0.000680,-0.012439,0.035201,0.0000
40.896,-0.000680,-0.012363,0.035076,0.0000
40.928,-0.000680,-0.012287,0.034951,0.0000
40.960,-0.000680,-0.012211,0.034825,0.0000
40.992,-0.000680,-0.012136,0.034700,0.0000
41.024,-0.000680,-0.012060,0.034574,0.0000
41.056,-0.000680,-0.011985,0.034448,0.0000
41.088,-0.000680,-0.011910,0.034322,0.0000
41.120,-0.000680,-0.011836,0.034196,0.0000
41.152,-0.000680,-0.011761,0.034069,0.0000
41.184,-0.000680,-0.011687,0.033943,0.0000
41.216,-0.000680,-0.011613,0.033816,0.0000
41.248,-0.000680,-0.011539,0.033689,0.0000
41.280,-0.000680,-0.011466,0.033561,0.0000
41.312,-0.000680,-0.011392,0.033434,0.0000
41.344,-0.000680,-0.011319,0.033306,0.0000
41.376,-0.000680,-0.011247,0.033178,0.0000
41.408,-0.000680,-0.011174,0.033050,0.0000
41.440,-0.000680,-0.011102,0.032922,0.0000
41.472,-0.000680,-0.011029,0.032794,0.0000
41.504,-0.000680,-0.010958,0.032665,0.0000
41.536,-0.000680,-0.010886,0.032536,0.0000
41.568,-0.000680,-0.010814,0.032407,0.0000
41.600,-0.000680,-0.010743,0.032278,0.0000
41.632,-0.000680,-0.010672,0.032149,0.0000
41.664,-0.000680,-0.010602,0.032020,0.0000
41.696,-0.000680,-0.010531,0.031890,0.0000
41.728,-0.000680,-0.010461,0.031760,0.0000
41.760,-0.000680,-0.010391,0.031630,0.0000
41.792,-0.000680,-0.010321,0.031500,0.0000
41.824,-0.000680,-0.010252,0.031370,0.0000
41.856,-0.000680,-0.010196,0.031265,0.0000
41.920,-0.000680,-0.010132,0.031144,0.0000
42.112,-0.000680,-0.010084,0.031051,0.0000
49.920,-0.000680,-0.010010,0.031194,0.0000
49.952,-0.000680,-0.009941,0.031349,0.0000
49.984,-0.000680,-0.009870,0.031502,0.0000
50.016,-0.000680,-0.009798,0.031655,0.0000
50.048,-0.000680,-0.009725,0.031808,0.0000
50.080,-0.000680,-0.009652,0.031960,0.0000
50.112,-0.000680,-0.009577,0.032113,0.0000
50.144,-0.000680,-0.009500,0.032265,0.0000
50.176,-0.000680,-0.009423,0.032417,0.0000
50.208,-0.000680,-0.009345,0.032569,0.0000
50.240,-0.000680,-0.009266,0.032721,0.0000
50.272,-0.000680,-0.009186,0.032873,0.0000
50.304,-0.000680,-0.009105,0.033025,0.0000
50.336,-0.000680,-0.009023,0.033176,0.0000
50.368,-0.000680,-0.008939,0.033327,0.0000
50.400,-0.000680,-0.008855,0.033478,0.0000
50.432,-0.000680,-0.008770,0.033629,0.0000
50.464,-0.000680,-0.008684,0.033779,0.0000
50.496,-0.000680,-0.008597,0.033930,0.0000
50.528,-0.000680,-0.008509,0.034080,0.0000
50.560,-0.000680,-0.008420,0.034230,0.0000
50.592,-0.000680,-0.008329,0.034380,0.0000
50.624,-0.000680,-0.008238,0.034530,0.0000
50.656,-0.000680,-0.008146,0.034679,0.0000
50.688,-0.000680,-0.008053,0.034828,0.0000
50.720,-0.000680,-0.007959,0.034977,0.0000
50.752,-0.000680,-0.007864,0.035126,0.0000
50.784,-0.000680,-0.007768,0.035275,0.0000
50.816,-0.000680,-0.007671,0.035423,0.0000
50.848,-0.000680,-0.007574,0.035571,0.0000
50.880,-0.000680,-0.007475,0.035719,0.0000
50.912,-0.000680,-0.007375,0.035867,0.0000
50.944,-0.000680,-0.007274,0.036015,0.0000
50.976,-0.000680,-0.007172,0.036162,0.0000
51.008,-0.000680,-0.007069,0.036309,0.0000
51.040,-0.000680,-0.006966,0.036456,0.0000
51.072,-0.000680,-0.006861,0.036603,0.0000
51.104,-0.000680,-0.006756,0.036749,0.0000
51.136,-0.000680,-0.006649,0.036895,0.0000
51.168,-0.000680,-0.006542,0.037041,0.0000
51.200,-0.000680,-0.006433,0.037187,0.0000
51.232,-0.000680,-0.006324,0.037332,0.0000
51.264,-0.000680,-0.006213,0.037478,0.0000
51.296,-0.000680,-0.006102,0.037623,0.0000
